314,1.49E+12,2017-01-25-6-33-12AM,0
315,1.49E+12,2017-01-25-6-33-12AM,0
316,1.49E+12,2017-01-25-6-33-12AM,0
317,1.49E+12,2017-01-25-6-33-13AM,0
318,1.49E+12,2017-01-25-6-33-13AM,1
319,1.49E+12,2017-01-25-6-33-13AM,1
320,1.49E+12,2017-01-25-6-33-13AM,2
321,1.49E+12,2017-01-25-6-33-13AM,3
322,1.49E+12,2017-01-25-6-33-14AM,3
323,1.49E+12,2017-01-25-6-33-14AM,4
324,1.49E+12,2017-01-25-6-33-14AM,4
325,1.49E+12,2017-01-25-6-33-14AM,4
326,1.49E+12,2017-01-25-6-33-14AM,4
327,1.49E+12,2017-01-25-6-33-14AM,5
328,1.49E+12,2017-01-25-6-33-15AM,5
329,1.49E+12,2017-01-25-6-33-15AM,6
330,1.49E+12,2017-01-25-6-33-15AM,9
331,1.49E+12,2017-01-25-6-33-15AM,6
332,1.49E+12,2017-01-25-6-33-15AM,5
333,1.49E+12,2017-01-25-6-33-16AM,5
334,1.49E+12,2017-01-25-6-33-16AM,5
335,1.49E+12,2017-01-25-6-33-16AM,5
336,1.49E+12,2017-01-25-6-33-16AM,6
337,1.49E+12,2017-01-25-6-33-16AM,31
338,1.49E+12,2017-01-25-6-33-16AM,46
339,1.49E+12,2017-01-25-6-33-17AM,83
340,1.49E+12,2017-01-25-6-33-17AM,95
341,1.49E+12,2017-01-25-6-33-17AM,83
342,1.49E+12,2017-01-25-6-33-17AM,23
343,1.49E+12,2017-01-25-6-33-17AM,22
344,1.49E+12,2017-01-25-6-33-18AM,19
345,1.49E+12,2017-01-25-6-33-18AM,18
346,1.49E+12,2017-01-25-6-33-18AM,20
347,1.49E+12,2017-01-25-6-33-18AM,22
348,1.49E+12,2017-01-25-6-33-18AM,24
349,1.49E+12,2017-01-25-6-33-18AM,25
350,1.49E+12,2017-01-25-6-33-19AM,25
351,1.49E+12,2017-01-25-6-33-19AM,29
352,1.49E+12,2017-01-25-6-33-19AM,36
353,1.49E+12,2017-01-25-6-33-19AM,38
354,1.49E+12,2017-01-25-6-33-19AM,40
355,1.49E+12,2017-01-25-6-33-20AM,40
356,1.49E+12,2017-01-25-6-33-20AM,36
357,1.49E+12,2017-01-25-6-33-20AM,34
358,1.49E+12,2017-01-25-6-33-20AM,37
359,1.49E+12,2017-01-25-6-33-20AM,37
360,1.49E+12,2017-01-25-6-33-20AM,36
361,1.49E+12,2017-01-25-6-33-21AM,35
362,1.49E+12,2017-01-25-6-33-21AM,36
363,1.49E+12,2017-01-25-6-33-21AM,36
364,1.49E+12,2017-01-25-6-33-21AM,43
365,1.49E+12,2017-01-25-6-33-21AM,50
366,1.49E+12,2017-01-25-6-33-21AM,57
367,1.49E+12,2017-01-25-6-33-22AM,79
368,1.49E+12,2017-01-25-6-33-22AM,98
369,1.49E+12,2017-01-25-6-33-22AM,100
370,1.49E+12,2017-01-25-6-33-22AM,120
371,1.49E+12,2017-01-25-6-33-22AM,176
372,1.49E+12,2017-01-25-6-33-23AM,215
373,1.49E+12,2017-01-25-6-33-23AM,249
374,1.49E+12,2017-01-25-6-33-23AM,351
375,1.49E+12,2017-01-25-6-33-23AM,418
376,1.49E+12,2017-01-25-6-33-23AM,471
377,1.49E+12,2017-01-25-6-33-23AM,501
378,1.49E+12,2017-01-25-6-33-24AM,441
379,1.49E+12,2017-01-25-6-33-24AM,459
380,1.49E+12,2017-01-25-6-33-24AM,396
381,1.49E+12,2017-01-25-6-33-24AM,284
382,1.49E+12,2017-01-25-6-33-24AM,165
383,1.49E+12,2017-01-25-6-33-25AM,134
384,1.49E+12,2017-01-25-6-33-25AM,123
385,1.49E+12,2017-01-25-6-33-25AM,124
386,1.49E+12,2017-01-25-6-33-25AM,140
387,1.49E+12,2017-01-25-6-33-25AM,132
388,1.49E+12,2017-01-25-6-33-25AM,94
389,1.49E+12,2017-01-25-6-33-26AM,62
390,1.49E+12,2017-01-25-6-33-26AM,46
391,1.49E+12,2017-01-25-6-33-26AM,41
392,1.49E+12,2017-01-25-6-33-26AM,47
393,1.49E+12,2017-01-25-6-33-26AM,57
394,1.49E+12,2017-01-25-6-33-27AM,72
395,1.49E+12,2017-01-25-6-33-27AM,81
396,1.49E+12,2017-01-25-6-33-27AM,88
397,1.49E+12,2017-01-25-6-33-27AM,88
398,1.49E+12,2017-01-25-6-33-27AM,88
399,1.49E+12,2017-01-25-6-33-27AM,96
400,1.49E+12,2017-01-25-6-33-28AM,105
401,1.49E+12,2017-01-25-6-33-28AM,93
402,1.49E+12,2017-01-25-6-33-28AM,85
403,1.49E+12,2017-01-25-6-33-28AM,94
404,1.49E+12,2017-01-25-6-33-28AM,95
405,1.49E+12,2017-01-25-6-33-29AM,91
406,1.49E+12,2017-01-25-6-33-29AM,86
407,1.49E+12,2017-01-25-6-33-29AM,86
408,1.49E+12,2017-01-25-6-33-29AM,90
409,1.49E+12,2017-01-25-6-33-29AM,94
410,1.49E+12,2017-01-25-6-33-29AM,89
411,1.49E+12,2017-01-25-6-33-30AM,83
412,1.49E+12,2017-01-25-6-33-30AM,90
413,1.49E+12,2017-01-25-6-33-30AM,94
